,address,legacy_escrow,c_ratio,collateral,debt
62,0x31fbd03296267809Bd84cAa7c06FB946da7bB0bc,0.0,0.0,946.2021923,0.0
63,0x9538B89EbFD04A97113A2773656b844e367b1C7D,0.0,0.0,0.89744205,0.0
64,0x18198671799bC61065FbA12AC6B093190653b619,5449.08,0.0,5467.9580759,0.0
65,0xe53a351F6F67733fCFF5C77Fe2D4BBDbB21451d1,828.9564148000001,0.0,847.8344907,0.0
66,0x8f9aEF0E62838A8aCd04c5C6C449b806Dbc0b484,0.0,0.0,0.0,0.0
67,0xF420B8148D70d86FfD945c61ee0c0d0678bdF08E,0.0,0.0,0.0,0.0
68,0x233b41605a4eb670B099628FD0ee49A8457f0e54,0.0,0.0,0.0,0.0
69,0x53A34B9fadB258c140E28b3096Bc3AC19b65B34F,0.0,0.0,0.0,0.0
70,0xE8552cd891416441c501BFC39438C923b72B580b,0.0,0.0,584.8242933727604,0.0
71,0xa8a77Ef0C4FBB2C2182527a198701bfDA3EdE399,0.0,0.0,0.0,0.0
72,0x28Ea4a0e9899bdce3ae67d7aAd4792f9f0780eFB,0.0,3.2128285080694106,76198.36604144968,50820.024388134254
73,0x98ae6cFBB8012d474176BA088DeC56f8e0964797,0.0,0.0,0.0,0.0
74,0x7F553b11Cc608EcA0A5c98A27f8818d8b7543315,0.0,0.0,1903.8080759,0.0
75,0xbF3f54AB0cD10f5B53Bf8ADBc275417E780cD965,40000.0,0.0,40000.0,0.0
76,0xbfe2E66358292B9245463E4EBACEB4a2dfb2B4dd,2115.8599999999997,0.0,2134.7380759000002,0.0
77,0xb5F2949aADDd62C07AB10FFd39964fAF60887560,0.0,0.0,0.0,0.0
78,0xf5549c6E4C92E78B6B246bb1bFb668a7bE4ddc3C,13323.432499999999,0.0,13323.432499999999,0.0
79,0x0Ca07359d11f5cDdcdBEd1399E245B21f051827f,1367.97,0.0,1367.97,0.0
80,0x3dC9CFf144f3bC3b5FD9a690Ec8b3F51c023b274,212.8395547,0.0,212.8395547,0.0
81,0x00e6224Fd18cbBC2e20A5CBd2103D6E8CEA741F8,0.0,210.21626765689876,775.0434503380382,7.900170872114368
82,0x023cE4C46c4ceEF7a81bc23721c78E1f13438CdD,0.0,0.0,0.7185307844208032,0.0
83,0xC4b0772b22EdB9B1a68a6f51Ef6Dcb3667f7ce16,0.0,0.0,0.0,0.0
84,0x22B0aC0be4633F57Fa4457268AD365C11227e172,0.0,0.0,0.0,0.0
85,0xD5157866F7bB8f490E13Aba960f689178635EAD2,0.0,0.0,0.0,0.0
86,0xA659F1E4baAAFD27214Ad8022C520DC74A932301,0.0,0.0,0.0,0.0
87,0x6d9235aEbc3Cc8Db941196fC490a2F60d640a601,0.0,0.0,0.0,0.0
88,0x0Ba81a4DA35c57115eddf4C4C1fEd34B180Df884,0.0,0.0,0.0,0.0
89,0x975Fc1460c0290c55C38568e2A6F4F9B5B0CaC8E,0.0,0.0,0.0,0.0
90,0xEdADa5A106800F1F538C4940ACA3D18C6D9a2c56,464.76418729999995,0.0,464.76418729999995,0.0
91,0x4958c21c781A3bd209d6B7A9DF34664fa210635c,0.0,0.0,160.7307096,0.0
92,0xF3148f8F0286DDf2594b70fA44695FE085075BcD,0.0,0.0,0.0,0.0
93,0xd2cf68aC7099dD5A4280597d6C1D4D25E519e1F9,0.0,0.0,0.010915437069095618,0.0
94,0x622ffE5e33Aab8378dd549A7CE8F4A29EFd93deE,0.0,0.0,0.0,0.0
95,0xd3A02877891F092aeA06540e11dF104f0eF54D1F,0.0,0.0,0.0,0.0
96,0xB76deD4b696ac9832a8F97ba8ffd3B87F393EF84,0.0,0.0,0.0,0.0
97,0x4682f0ccC7Bd7cd668BC319FCe8497a6b35277E3,0.0,0.0,0.0,0.0
98,0xF51771092F4958802Eb9A28ca7380cB410FFBf4C,78.52158806,0.0,97.39966396,0.0
99,0xd95885BA03f05062E7c599b9E863e0cD0731A778,213.10684400000002,0.0,213.10684400000002,0.0
100,0xf6Bed2bb9aB681b0B736f347351FAca63231e84D,0.0,0.0,0.0,0.0
101,0xf60C9808a0205535C6A211f2732c730157F163fc,0.0,0.0,0.0,0.0
102,0x2c7474d1fdbc866e2C43aE64aaF7fe6086e2A88b,0.0,0.0,0.0,0.0
103,0x3cBd12B2d41B637868eDA7BFAe5Ab4026d194617,0.0,0.0,0.0,0.0
104,0x167752D0be7Eb1715Ea0F0d12552955C9eb59682,144.2694697,0.0,144.2694697,0.0
105,0x8EcFB8dE933E50e138F7965f80a4F79165467992,0.0,0.0,0.0,0.0
106,0xB806f2a194eA0e2163Aa9FB077e6F93b613c737D,141.995485,0.0,141.995485,0.0
107,0xDdE2DD999217a6765449D5FFE6316A7065243541,5803.17,0.0,5822.0480759,0.0
108,0xbe87A7A002c47065096342C7BaC0af7b370BF92b,0.0,0.0,0.0,0.0
109,0x39c329225f485C5f916E521376ea3cf40b9A7978,0.0,0.0,0.0,0.0
110,0x97973eb1569b1dF79858A0F1CcF5a57292Ea76b9,0.0,0.0,0.0,0.0
111,0x6803D123AA157b643d7efBE96570b0F95E2b4e62,0.0,0.0,0.0,0.0
112,0x3A2839250072f936f1A1BE79A367e18557fb4a2c,0.0,0.0,0.0,0.0
113,0xa8daF992d9aAf686484b401E37fE4d2cdc91e0A4,534.0562366,0.0,552.9343125,0.0
114,0xcF9939029B6AB9A53E49Dafd4e30D3295F764f08,9046.65,0.0,9046.65,0.0
115,0xE7A0396E3F0A564029B9171982E947f57436cace,0.0,0.0,0.0,0.0
116,0xb74ddbc2480Ff182F524E4f308881f3BE9123768,0.0,0.0,336.4356634805262,0.0
117,0x7BB79ad6f3b42e71BE4557b2f205D257C323bDd3,0.0,0.0,0.0,0.0
118,0x633E3Cb4c167da53159e828c1C03e4689b0Ac333,0.0,0.0,0.0,0.0
119,0x5714845e74c7A98fFddd3D561B331B2011E25426,0.0,0.0,0.0,0.0
120,0x35da61143072716E9CA1DC688E9B04145314E8D1,0.0,0.0,0.0,0.0
121,0x95d15ed989e0c79Eb7e3C3E5E557f79a7361a8c3,1019.7299999999999,0.0,1038.6080759,0.0
122,0xc61176EC9B6713df31538d10A2aE80fa21f4f478,0.0,0.0,211.76,0.0
123,0xCf39ea1cCB1E43a3899519859677CF8D301E603e,0.0,0.0,0.0,0.0
124,0x48ab39a8D817CabCDd4c3176EE14d1C4F7bd81D7,0.0,0.0,0.0,0.0
125,0xA9C09f45b2bd1bbB3D7AC14506B7C9c9476A7649,0.0,0.0,0.0,0.0
126,0x7113FBdc1c6EF083a72Ba152b446b10654E4e05e,0.0,3.69403929108316,1828582.977230744,1060693.52388973
127,0x7Ce17052d30B4feA3dDa711EC472bB36807E18E9,397.94508429999996,0.0,397.94508429999996,0.0
128,0x8785BC7c6499c6FFcf2f246251C88E222AeE6290,0.0,0.0,0.0,0.0
129,0xDaeBc78faC18556D123E2ee26a0eebcbe8bcdf15,1727.8899999999999,0.0,1746.7680759,0.0
130,0x3633316eA865AC3CC451Ec760EC4ba6FAAd7BA09,326.3553503,0.0,326.3553503,0.0
131,0x7216fc524ba0532d55b3975489B18cA952b59D38,526.9967915,0.0,526.9967915,0.0
132,0xC7c552f46B8bF0e790C16C2d4E3B84dD5DCf9154,0.0,0.0,0.0,0.0
133,0x2037255afC8efFc5c321190d611938491e4cC83d,0.0,0.0,0.0,0.0
134,0x7404e7857998fC877E1A89C876FeC139a1A32e59,1321.67,0.0,1779.1823038,0.0
135,0x74285939A2384c7FD24a90384620cDC083928c83,0.0,0.0,0.0,0.0
136,0x3674840e64A5B2176052d9F65A9AC7e8dBF7bD5F,0.0,0.0,0.0,0.0
137,0xdd386f1c2C11ac53fF5C726b6962b87b882e5995,0.0,0.0,0.0,0.0
138,0x8c4da8afCB02BA3514C7cFBa36DAB125DFE5a764,497.4313554,0.0,516.3094313,0.0
139,0x65447778C02aC5CB611BD8D952E3aa77eAb48446,0.0,0.0,0.0,0.0
140,0x110FBFF6BD0656D2734Ad2FC23fDf72a7cd3273E,418.4626096,0.0,418.4626096,0.0
141,0xEA6E2EE9B87B8052eC8e5aA023C249dC74383Ed1,0.0,0.0,0.0,0.0
142,0xa982BbDaf783Eb7C3914D988b7e2a0bE865ccB53,0.0,0.0,17.79462815765415,0.0
143,0x24e445fe7708Bf4bC2ae8d4df1694C98Af8BDE4F,0.0,0.0,0.0,0.0
144,0x8CfE2c93d5734283d7232e1817B63c95F9452A43,0.0,0.0,0.0,0.0
145,0x44D254c83E5b702ab89228Cd2c024A4c516466ED,2644.86,0.0,2644.86,0.0
146,0x8Ec3d296801206f4b730be8A06e08BD3C376C0e6,0.0,0.0,0.0,0.0
147,0x8Ad76A1bEf25cd903B8C1DE72aF6d2Eb30218C95,0.0,0.0,0.0,0.0
148,0x717bc4Ef4b37F5C8915d495a4725B21cBe6c9C30,217.2308607,0.0,217.2308607,0.0
149,0x6315e7487F1B9ab794fc4061cc12D5C160c5DF8a,0.0,0.0,0.0,0.0
150,0x30dc3e88f2885693CE39BBedeABBA800840819e9,0.0,0.0,0.0,0.0
151,0x39D2a19b3D565aB61CFA497C1a78DC50a741aE63,0.0,0.0,0.0,0.0
152,0x7F168e29C9931bc57ecB6DBcb07B335348E7786f,0.0,0.0,754.8227634000001,0.0
153,0xf344E2f41aF15624B56A708c5Ea3C0360ebab7e2,0.0,0.0,7.59e-05,0.0
154,0x926787921e4fa613c62f03292eB357931ab6750b,0.0,0.0,0.0,0.0
155,0x5eDb8795aFC1E80F4DcD2f82417F9dE3a1eC3c2f,0.0,0.0,1.3469205,0.0
156,0x5cFa3aCef2cFAea33396f1FF8E2068765F887833,0.0,0.0,0.0,0.0
157,0xc8D279028c02E9eD954a0a22ED3Fe580a201875F,0.0,0.0,0.0,0.0
158,0x14015F4C9B131F08AF9C8A987AFC22bA58eB1459,0.0,0.0,0.0061366,0.0
159,0x64F82A8344F4239a9092da000Ad653c29d1fAdf1,0.0,0.0,0.0,0.0
160,0x55D4Deb9198118354F9EDb1a0d0Efd754a3B765b,0.0,1.1864111272857472,6.746909970481083,12.185587120006568
161,0x24eefFBe8a04063Cab00913c251dE830a37346b7,0.0,0.0,9.6e-06,0.0
162,0xAF712D5E35140C01f22B3de56501439D4F745Bd7,58.009697100000004,0.0,58.009697100000004,0.0
163,0x41cc470616085c556C13DefcAdA0E14caeDe0d73,0.0,0.0,5.744211956259971,0.0
164,0xBEe33aC5520a2245CBF8288e768A5cC26927cddF,0.0,4.540286459638113,13599.977107619841,6418.4723985636
165,0x16A4FBf8d80cADb5b3Dc8BEC8733b607666786d3,0.0,0.0,700.9717371,0.0
166,0x54d4080188f1bc6A61CA050ee82C3D3d76d6dc21,0.0,0.0,0.42751950169403247,0.0
167,0x323E1623CB4dE17db005a66ec6EEdeF4bc493594,0.0,0.0,1.1404919896738006,0.0
168,0x12028D8d506F755E81Edc72061936F56304E5722,0.0,0.0,0.0,0.0
169,0x1abA3ab0dAbff5619C101066Cd2cF8C7e50993c9,0.0,0.0,0.0,0.0
170,0xD67b4917F4A8B042bcc8bb73Dd524Cd89e7bd5eE,487.177549,0.0,506.0556249,0.0
171,0x3BE525f8D47b4cAD7d48309fE9B6146AdBd63dc7,0.0,0.0,9.743326955412172,0.0
172,0x8767aA7E0083442012Fb2E41774796544Bb6B3a6,218.183921,0.0,237.0619969,0.0
173,0x9C2579454B9854FF3dFB64e9Acf687615Ee99856,0.0,0.0,0.0,0.0
174,0xA1ca76eE286c011B074ABaE70B4DF768b16a671D,0.0,0.0,23.19960268516111,0.0
175,0x20Ca35Ccc62107EEfE5874Cd14954E7Ea12A75be,0.0,0.0,0.0,0.0
176,0xec872Beb7d25C7747635c95eaAdfD623F08c492a,1327.05,0.0,1327.05,0.0
177,0x93A393432ed86d7B568f1aAC0975C831871fcBb1,0.0,0.0,649.6258478999999,0.0
178,0xf338a082D42cECa21d1289679Af8c27390107fDf,0.0,0.0,0.0,0.0
179,0x5C997EFE0D1a0Be39e7E99ADEE56d8265Cceca3B,0.0,0.0,0.0,0.0
180,0xc7cb2Aba0ef1B99bb23cA8C8F667B8624bC430Bf,0.0,0.0,0.0,0.0
181,0xF0A899124CA7101055E45C1AAD374092c7C357cB,0.0,0.0,1.0901453251165962,0.0
182,0xd514e7Bd4acB76c87c5587ecd14714FBa4CDdEab,704.5985760000001,0.0,723.4766519,0.0
183,0x8eb629B50B6a4eC3F1d903962836490D4a0De47c,0.0,0.0,346.7545964,0.0
184,0x653882F522E89fB89A5d3B134eA88e85d717b84d,0.0,0.0,0.0,0.0
185,0x891F1D4DD7d4B3Bf1Be6a3AFCB5bBAADbea6320D,0.0,0.0,0.0,0.0
186,0x0BBdD27e2da45d2Cf8bCBb43487A19AD08B393c1,0.0,0.0,0.0,0.0
187,0xe5F3a9033B4f2727859974da45Ad1719560172Ac,0.0,0.0,0.0,0.0
188,0xFA48A467C8e0586fEd1626A089CAa27c423768E6,785.3526777999999,0.0,785.3526777999999,0.0
189,0x86f0F2c5500420cc751AF409B3A8a24Bc5dDfE45,0.0,0.0,0.0,0.0
190,0xdE5A0A50416f85B863Cdd4A9c0F213fEF26F2D0c,832.593308,0.0,832.593308,0.0
191,0xabdb271298556dD78a14FF68749016e052fc4e1c,0.0,0.0,0.0,0.0
192,0xb4D3513E9C9af13326C1e967Dafadd29103a2111,0.0,0.7500109615038694,12.36406185134958,35.324035573692335
193,0x7b7a2e684F5C7b1990576BccbC23CF6A1eAD786E,0.0,0.0,0.0,0.0
194,0x164D712cDc7c9c8a50067D21A189Bb7532e85337,0.0,0.0,0.95,0.0
195,0x757B8f9453dc6B7AA0D4f31E1894560FA7630E4d,0.0,0.0,6222.78506603158,0.0
196,0x7d356EB13aef2D893f1a65C4552F911527c6758B,0.0,2.4187339879312417,30.589666510904827,27.099631799759514
197,0x1b5CE73d74f7f8f0A3D603FA1655Da9eE5a162f2,0.0,0.0,1.69053244278493,0.0
198,0x4F8bB28187Cc89ddAD0f35AA76A4693A54595c24,0.0,3.531985358458038,3872.05235832519,2349.0868940917994
199,0x5EA87f0Cc1a2caA5f1e1ADaC2F2a83655774E108,165.83441285,0.0,165.83441285,0.0
200,0x72740De7c82588959b633FBcC214673182511268,0.0,1.3027445096936314,6.139357522548096,10.098117707889699
201,0xaeF2a4cfA9D45eB36e5941522A69b45176999Fd8,0.0,0.0,600.0,0.0
202,0x7816E4E09E11B11F44a4d7AB1578d1d1748AA768,0.0,0.0,0.0,0.0
203,0xb8E4a0E2fab467B72bf6d24DdDD6164FE94eaaF5,0.0,0.0,0.0,0.0
204,0xf643DF4c45909815b82A0C587010A8d8edde7A98,0.0,0.0,0.0,0.0
205,0x13e72c58dF4678C4a05F619b99271fBB51f2a048,0.0,0.0,0.0,0.0
206,0xf7D8A9016dcB338F24b9C5bDD8308775F4f0a2a6,0.0,0.0,0.0,0.0
207,0x76111676d01316099840A162cb45b8e28e39Cfce,0.0,0.0,0.0,0.0
208,0xd839D7CAc5A1725199a285d6be0b0D05Eff71b63,0.0,0.0,0.0,0.0
209,0x7B317f3c98500B0dEf1c6d10448076ccC989eCB7,0.0,0.0,0.0,0.0
210,0x31cCa7Ed73DC27E32f854beef74b431B2A1a71a5,0.0,0.0,0.0,0.0
211,0x2439E7a5bCCa82C7c13A2623cCCB91c352B63579,0.0,0.0,1976.2687414164016,0.0
212,0xb224E869c520d60530Cedc45B59054F26e5E1358,2487.09,0.0,2487.09,0.0
213,0x3f19196348842e4775e7b648C3343bD2ceCD99Ca,0.0,0.0,0.0,0.0
214,0xe71B2Eb5757Cdf4A591317D4bBdAA263f946f9Cb,4101.86,0.0,4101.86,0.0
215,0x3a9c7504e49a852D945B56457FE38C74ED8086Ff,0.0,0.0,0.0,0.0
216,0x3E61E81b2fEB7b6468509D739e321580B304d751,0.0,0.0,26.426774634629826,0.0
217,0xea877FfDdF8533B7120B78C5B3B198e986FE8Fe1,373.1274289,0.0,410.8835808,0.0
218,0x54197C5900eF9C70a3d5a99632b61bebcE46859A,0.0,0.0,0.0,0.0
219,0xA827DEC81c7C3b88139249cEaF4CE426C2F1Cc0f,1160.63,0.0,1160.63,0.0
220,0x7688312843aD7639461410dfCd00D8a4fDa3f5b6,1865.4750000000001,0.0,1865.4750000000001,0.0
221,0x57e0eF04b3D4bE5583d89AbD135e110517f0AC59,0.0,0.0,0.0,0.0
222,0x578c62CE31D6b86FCCba350Aba707794eF1b1418,0.0,0.0,0.0,0.0
223,0x2Ca7226944b7B776dA9B0E32f5367f0679Ca74e9,0.0,0.0,0.0,0.0
224,0x1454294370575E76Cc396Cb9A9278955b07A337B,0.0,0.0,0.0,0.0
225,0x5950dc5C3d7820937478F9312539B2e953f62e33,0.0,0.0,0.0,0.0
226,0x8c65A7B51e2cd379212Bdc28D52016e641dAa3bf,0.0,0.0,0.0,0.0
227,0x73d8600fafCD5bB2a1E95192902730DDeb30586f,0.0,0.0,0.0,0.0
228,0x865bb8e425C7a121a43a0e3d878bC46Ce2F647d9,0.0,0.0,0.0,0.0
229,0x3FB7d366036f854F479bB40CB547F34352399F21,0.0,0.0,1322.5035607777843,0.0
230,0xd14E0c26b2954e8eedfBAC0c8A8475AB6a52B124,0.0,0.0,0.0,0.0
231,0x1A347C748248E18f3b99be624e158553fb96af1f,7295.419999999999,0.0,7295.419999999999,0.0
232,0x2e0dAdd0174BB9F4099b3E04e4a2300de2893B0B,0.0,0.0,0.0,0.0
233,0x3D4008a25dca89f9d37c0903BA623A55c6ae2ca2,136.6603945,0.0,136.6603945,0.0
234,0x7e529F6dfdd776ff65c0199D6bA8070960ED98b7,4974.17,0.0,4974.17,0.0
235,0x0e74f64c8dE7424F65365c6601476aCb6f881671,0.0,0.0,0.0,0.0
236,0xE20Ff024e00A324D6Fd29750EBe92e6b4FaA2741,0.0,0.0,0.0,0.0
237,0xA8789a251CF881d8524C12e6223Fa110C357e587,1410.57,0.0,1410.57,0.0
238,0x7D3fF2f60eC1925d70AE66BcA51264F6e338B152,5023.91,0.0,5023.91,0.0
239,0xd53258aBF040044276b0242aeD7768628bF18900,0.0,0.0,0.0,0.0
240,0xb18AF710a4b856c6A5a6f13b04259FE8e180213c,0.0,0.0,0.0,0.0
241,0x3abcc2A9eF4690C8827ceBA68e71c06BC03a1387,0.0,0.0,0.0,0.0
242,0xE86d1d77F1D579FC4654C51F32c32ca74917266C,248.75161926666667,0.0,248.75161926666667,0.0
243,0x94674660566f4Bb99CD3f3D69dAAd467Aece75B2,0.0,0.0,0.0,0.0
244,0x632210F14D3639cdCE9117E7b86312C14c8a37e6,0.0,1.1177367930418576,35.87810962136779,68.78072679685613
245,0xfD170e8F0525098D3036B0f8Dc72663e6bAD580d,0.0,0.0,92.32529635733307,0.0
246,0x24B5AC11A8Ec38406ACC9aA4130165F2296C6bE6,0.0,0.0,0.0,0.0
247,0xE663015824674135A3a136fD666531A913c1a2DC,0.0,0.0,0.0,0.0
248,0x457a403E1003cE5f0514C1cE5F97284a1759B474,0.0,0.0,0.0,0.0
249,0x7336f733657fe7Ffc92E27fb19fD5A6aE4C0e0c2,0.0,8.163605895961702,25462.650503322704,6683.413530564831
250,0x6c2BE0d62Acfc101FD5EC02426c543DEc5cACA84,0.0,0.0,7.59e-05,0.0
251,0x0440B3c0c9092f5480a06FF277E732b37f0c074E,0.0,0.0,0.0,0.0
252,0xb214Aa717aFb4A45D07eF92e3aba51D784037F60,0.0,0.0,0.0,0.0
253,0x4cb7e58DabbD6eCb38EF0103497b8930b4f05122,300000.0,0.0,300000.0,0.0
254,0x26262F2E2846dcc4F09aa295EdBDF5FfCc8998aB,1409.3400000000001,0.0,1428.2180759,0.0
255,0x3F9Fde9103722Fa813e24efc7757fd8cF4A32AD2,0.0,0.0,0.0,0.0
256,0x3080f7F656AD27BFB9617d0DE72722887BAd61d0,0.0,0.0,0.0,0.0
257,0x5FCd0857C17E5943BA83Bc367B43e0450D79A08D,1594.8899999999999,0.0,1594.8899999999999,0.0
258,0xbcE245302FA053ad3F6862a496408949BcFf7cE0,489.15607669999997,0.0,508.0341526,0.0
259,0x0f69DdC09A979Cf1cC97Cc889F822E59258674bC,0.0,0.0,0.0,0.0
260,0x93E1F48197D10a40Ef6613f00cb8B4d101C122C1,78.93197964000001,0.0,78.93197964000001,0.0
261,0x43fAAd107926A2019caF52e3be51cD773D263726,75000.0,0.0,75000.0,0.0
262,0x7658e30395A114c6a57AF56d1549ea1400A80F8e,0.0,0.0,1658.0600000000002,0.0
263,0xDd332Bb810f4aeC071597357c58fE574A31A1Ae4,0.0,0.0,0.001,0.0
264,0xBf4fBD8C2779235f5dd83FB1e6ff991cA668ab8b,0.0,0.0,0.0,0.0
265,0x811F0da218CB46311B99d0F5f022B36a8B9dc74a,0.0,0.0,0.0,0.0
266,0x5f2ce649C52CF7de4EfbD0b83E88f610677e3c52,772.4052259,0.0,791.2833018,0.0
267,0x60444d9D3351EB5476402dCE631965EAc3B54cAe,0.0,0.0,0.0,0.0
268,0x4f2dC0dB8aF75e8B60EA6225F53D6dAE1E14174D,0.0,0.0,0.0,0.0
269,0xEb5A7682702f0eb4Aae579071220fD00eDe91beF,0.0,0.0,0.0,0.0
270,0x21440916729dfA87baC542B6b0Fb84Cfd71B162f,0.0,0.0,0.0,0.0
271,0x3624EE4e86Eaff354CAdB1f2AB149E42d2AC78a3,0.0,0.0,0.0,0.0
272,0x50F44a76E2849D8AB61a90198c09ceeE004525eB,0.0,0.0,0.0,0.0
273,0xC727fd6Ac2211a71aB8993Aa58227B4Cb9680625,248.7156777,0.0,248.7156777,0.0
274,0x0a36260b5eD99e002166f10550AfB8F662C6C35D,0.0,0.0,0.0,0.0
275,0x3A172c9a0A223356D047f33B1CE9A1F9DdF0B152,910.5135585,0.0,910.5135585,0.0
276,0x59dA7D5FdCEE63738BC983FeE3B13357Fe18b9B6,264.5013936,0.0,283.3794695,0.0
277,0x61597fb9edeb3B3dA48af3e6c3d712786696378f,7119.23,0.0,7119.23,0.0
278,0xC344a0790d73A1eF0Dd5fD738dDEEB7fd66C798F,392.6635649,0.0,411.54164080000004,0.0
279,0x526d28dB8FC6739D6ED785c9D0975F00f7373D7b,0.0,0.0,22.485230350280048,0.0
280,0x93df892bf497e151Ed4AB882aA97CC2A7F3c0BF7,0.0,0.0,0.0,0.0
281,0x6A861e31d1481516f4011903CC705aD361B08005,0.0,0.0,0.0,0.0
282,0x5d59e25633Ea5549dDf22e6403F9dcB9C26a8275,0.0,0.0,0.0,0.0
283,0xc98689e7Ec0437cdD93fb1365fe04A8b8C4AbC85,1705.4099999999999,0.0,1724.2880759,0.0
284,0xD72fB191c458724BFC60F5cd203d20C24890D79F,0.0,0.0,0.0,0.0
285,0x20378C91EE9Bc09E39eaE1fbc3820d97fC075633,8290.41,0.0,8309.2880759,0.0
286,0x84D96968235A6A60d4F7BFAA77112bCF02e739ca,0.0,0.0,0.0,0.0
287,0x0C24e7Cec784E7F27B319054E82CF1093d54Ebb8,0.0,0.0,4456.319145923874,0.0
288,0x3Edd9451DFFd2D6a951123C9e0D9182d8F088f39,0.0,0.0,0.0,0.0
289,0xa6e695FA4512E74cE17BdFe84CDAD39CC6B2918c,0.0,0.0,0.0,0.0
290,0x668873889baf61DF613878eF361d6019368B363B,0.0,0.0,0.0,0.0
291,0xFf6ff9326876Cff3bBEecBDf9dBC2698b5b1c6aD,0.0,0.0,0.0,0.0
292,0x3792d0485694CE314E78492A2D313b22D4fdDBee,0.0,0.0,0.0,0.0
293,0xc15B4B1d033988C210C65E3A61FcEf1b408eF166,0.0,0.0,0.0,0.0
294,0xC165896160920cf5C3553746641f384e4d16D3FA,1579.98,0.0,1579.98,0.0
295,0x98bAB744Bfa515bcfAD2006820916E29135eaDA9,0.0,0.0,8345.3880759,0.0
296,0x28eb0ce7F78DFaE3f98A1d6b59872B78f642966F,728.5398914,0.0,728.5398914,0.0
297,0x7901ff6dCD920808a46381a0A05e56077AAE518d,0.0,0.0,0.0,0.0
298,0xE22B73646e1C29CE088A1Ad4C576C9CbDDdD230E,0.0,0.0,4e-18,0.0
299,0x629C13a5B0e6633157d14f3301D09fB297aCF4ea,0.0,0.0,0.0,0.0
300,0xA5Db44e5002D9558a04337f50f9212d5ce715A8A,0.0,0.0,21.946264819159502,0.0
301,0xF89CA0C42eAC81cF36EdE56E68a02D91af661a8d,286.8137439,0.0,305.6918198,0.0
302,0x2BdED47FF69ac66CE9aD1fc9B57fB23e20356E33,0.0,0.0,0.0,0.0
303,0x93bEb6504881Fd86aa19f014D96194D72A36098D,0.0,0.0,0.0,0.0
304,0x3Ad83E9fe5d52D9617558A5f940BAa3633FEb68a,0.0,0.0,804.2052057,0.0
305,0x66eDA2f81D60feFf27654E4Bd183F3841ADaE2EF,0.0,0.0,26.756681012866174,0.0
306,0x5e594cdE341D6Fb052Fc52221Cd9AD154231Db42,0.0,0.0,0.0,0.0
307,0x2E6082CE2Cb335cA6d852E5c4D06EB08c4fDE707,0.0,0.0,0.0,0.0
308,0x9efc84628BBD0A1B6dc234f18Cba585cFE761385,7274.6900000000005,0.0,7274.6900000000005,0.0
309,0x1E42ba7d7B17B3a77d142D1Ef9C8D79393079B9E,2818.63,0.0,2818.63,0.0
310,0x83026efF97F966f40ecB2673c7dD74AAE84483E6,0.0,0.0,0.0,0.0
311,0xdfbFa45860f234F2a054e3b78ecF354FF7CA8969,5235.37,0.0,5235.37,0.0
312,0x8C4b518D643E23D8c56cE4DCE737ca4eeBA74d7B,5266.639999999999,0.0,5285.5180758999995,0.0
313,0x0B25e374E89DCFeE3E2139B928301f7c38c4F45c,0.0,0.0,0.0,0.0
314,0x7DC00aeE044c6A76Fc4Ef6cB66a563719DEF6076,2169.19,0.0,2169.19,0.0
315,0x7358e5243B7a0103b09096b8152eFf57B23C8d57,0.0,0.0,0.0003537,0.0
316,0xb5baB9CfC8C264d9280A99cB51A2C1633658d5ef,0.0,0.06728879870338704,1.6313504596784998,51.949485399128704
317,0x2d52bA160bC4cc813e7c47dc115C22E141507a25,0.0,0.0,0.0,0.0
318,0x2987b4996F0065145392b806203FF48aB0639793,406.11666299999996,0.0,406.11666299999996,0.0
319,0x197644C9AFCBc861a9a3088aca323520A48Ba4b8,0.0,0.0,0.0,0.0
320,0x7155e8636b1b55Efa7EcE1C5eced928eFb747182,3045.98,0.0,3045.98,0.0
321,0xDd692BC8e6c25c236aCC92A349f78AEbEb6828fe,706.8310897,0.0,706.8310897,0.0
322,0x5c9569443aB0c8518139d6B040200e4dC79c2f84,0.0,0.0,0.0,0.0
323,0xBFea67ff131ab6EE3AE33b6F0547D7cE5c87b3E3,0.0,0.0,0.0,0.0
324,0xCD7D731675A061acE21B30f61e4aC8567E8b9dBb,1441.215,0.0,1441.215,0.0
325,0x016d56039E93f87bE960d375dB1d249910E9F837,4083.95,0.0,4121.7061519,0.0
326,0x2bF77FF18A961367485a34B2Cba8deb900AE183e,0.0,0.0,0.0,0.0
327,0x25a732692969b949f6f7dC4Ba59a1acf3964E479,0.0,0.0,0.0,0.0
328,0xc1ef8D407002A25604010C8bdF4c703586086045,0.0,0.0,0.0,0.0
329,0x9277FBA9912eeDBDF8B2A0178a1716d6D42cf92B,0.0,0.0,0.0,0.0
330,0x4863E29C95625621E98d2B2313c082070ED1230b,0.0,0.0,0.0,0.0
331,0xAC0367375eC176d30f38DbC50904209F4dc67CF4,0.0,0.0,0.0,0.0
332,0xb50F10D22de70F407969012567a83F6e22aDfeb0,0.0,0.0,0.0,0.0
333,0x1534F67F2aC53E8191044787b4ABCe7812477D23,0.0,0.0,0.0,0.0
334,0x92DCA829932551Ad7B1666DEaE1c110107Deb893,1293.6899999999998,0.0,1331.4461519,0.0
335,0x39E3Fa876C2BD38E82Ef4dC76Ca8865Ff8bd5104,0.0,0.0,0.0,0.0
